Line,Station Name,Latitude,Longitude
Piccadilly,Arsenal,51.5584175,-0.1056624
Piccadilly,Barons Court,51.4903156,-0.2135906
Piccadilly,Boston Manor,51.495767,-0.3247429000000001
Piccadilly,Bounds Green,51.6086813,-0.1274673
Piccadilly,Caledonian Road,51.5434159,-0.1174748
Piccadilly,Cockfosters,51.6516365,-0.1499008
Piccadilly,Covent Garden,51.5130007,-0.1241621
Piccadilly,Ealing Common,51.5132537,-0.3043136
Piccadilly,Earl's Court,51.4919342,-0.2248021
Piccadilly,Eastcote,51.5765526,-0.3971429
Piccadilly,Finsbury Park,51.564728,-0.1057405
Piccadilly,Gloucester Road,51.4919342,-0.2248021
Piccadilly,Green Park,51.5069327,-0.1428838
Piccadilly,Hammersmith,51.4919342,-0.2248021
Piccadilly,Hatton Cross,51.466743,-0.423171
Piccadilly,Heathrow Terminal 4,51.459438,-0.446682
Piccadilly,Heathrow Terminal 5,51.4715021,-0.4880069
Piccadilly,Heathrow Terminals 123,51.4712872,-0.4522179
Piccadilly,Hillingdon,51.5537882,-0.4499684
Piccadilly,Holborn,51.5174277,-0.1199958
Piccadilly,Holloway Road,51.5570479,-0.1184015
Piccadilly,Hounslow Central,51.4711599,-0.3669241
Piccadilly,Hounslow East,51.4730837,-0.3563475
Piccadilly,Hounslow West,51.473431,-0.385718
Piccadilly,Hyde Park Corner,51.5029347,-0.1508562
Piccadilly,Ickenham,51.5620552,-0.4419453
Piccadilly,King's Cross St. Pancras,51.53160339999999,-0.1235978
Piccadilly,Knightsbridge,51.5015326,-0.1605382
Piccadilly,Leicester Square,51.511451,-0.128144
Piccadilly,Manor House,51.57088599999999,-0.0960443
Piccadilly,North Ealing,51.5175662,-0.2890518
Piccadilly,Northfields,51.4993588,-0.3142307
Piccadilly,Oakwood,51.647608,-0.13211
Piccadilly,Osterley,51.48103039999999,-0.3519527
Piccadilly,Park Royal,51.5269773,-0.2843797
Piccadilly,Piccadilly Circus,51.510121,-0.1341683
Piccadilly,Rayners Lane,51.5751034,-0.3708618
Piccadilly,Ruislip,51.574593,-0.4250547000000001
Piccadilly,Ruislip Manor,51.5730859,-0.4126507
Piccadilly,Russell Square,51.5230788,-0.1242635
Piccadilly,South Ealing,51.5013268,-0.3069292000000001
Piccadilly,South Harrow,51.5647965,-0.3532153
Piccadilly,South Kensington,51.4953291,-0.1789909
Piccadilly,Southgate,51.6322644,-0.1280524
Piccadilly,Sudbury Hill,51.5570459,-0.3361642
Piccadilly,Sudbury Town,51.5509461,-0.3155344
Piccadilly,Turnham Green,51.4919342,-0.2248021
Piccadilly,Turnpike Lane,51.5893203,-0.1082998
Piccadilly,Uxbridge,51.5464419,-0.4780527000000001
Piccadilly,Wood Green,51.5974392,-0.1097711
Victoria,Blackhorse Road,51.5869521,-0.0409572
Victoria,Brixton,51.4612794,-0.1156148
Victoria,Euston,51.5280408,-0.1333271
Victoria,Finsbury Park,51.564728,-0.1057405
Victoria,Green Park,51.5069327,-0.1428838
Victoria,Highbury & Islington,51.5569649,-0.0979656
Victoria,King's Cross St. Pancras,51.53160339999999,-0.1235978
Victoria,Oxford Circus,51.51521169999999,-0.1418553
Victoria,Pimlico,51.490744,-0.1403619
Victoria,Seven Sisters,51.58232770000001,-0.0749855
Victoria,Stockwell,51.472046,-0.1230034
Victoria,Tottenham Hale,51.5890318,-0.05979599999999999
Victoria,Vauxhall,51.486098,-0.1227741
Victoria,Victoria,51.4919342,-0.2248021
Victoria,Walthamstow Central,51.5828251,-0.0198182
Victoria,Warren Street,51.5246192,-0.1381671
Waterloo & City,Bank and Monument,51.51100229999999,-0.0866591
Waterloo & City,Waterloo,51.5030796,-0.1151239
